workflow,quality,method,query_id,execution_cost,network_cost,storage_cost,total_breakdown_cost
workflow1,Q2,greedy,workflow1_Q2_q0680,4.6603943811908985,0.014665905794162007,0.012810980416960611,4.687871267402022
workflow1,Q2,greedy,workflow1_Q2_q0681,8.56262968508512,0.029327454934249438,0.02618446821162515,8.618141608230994
workflow1,Q2,greedy,workflow1_Q2_q0682,5.094436406961497,0.01732166052372708,0.01582719260694836,5.1275852600921725
workflow1,Q2,greedy,workflow1_Q2_q0683,2.4505745922943345,0.00826789460967755,0.0072599684538899025,2.466102455357902
workflow1,Q2,greedy,workflow1_Q2_q0684,8.763319654448106,0.032575823844955935,0.02906912652099529,8.824964604814058
workflow1,Q2,greedy,workflow1_Q2_q0685,2.8567222782880077,0.010180085972361683,0.00883229011420969,2.875734654374579
workflow1,Q2,greedy,workflow1_Q2_q0686,0.4215533193998838,0.0015116784584366277,0.0013056284066387633,0.4243706262649592
workflow1,Q2,greedy,workflow1_Q2_q0687,2.57701540468117,0.008873116235741791,0.007853303690089531,2.5937418246070014
workflow1,Q2,greedy,workflow1_Q2_q0688,3.747223578115487,0.012881794553214547,0.011602237628715645,3.771707610297417
workflow1,Q2,greedy,workflow1_Q2_q0689,3.824561669832792,0.012331349140850413,0.011138073523753976,3.8480310924973966
workflow1,Q2,greedy,workflow1_Q2_q0690,5.228695804803287,0.01847811094257892,0.016382923711001862,5.263556839456868
workflow1,Q2,greedy,workflow1_Q2_q0691,9.275352881390337,0.03139128562919332,0.027232729740291624,9.33397689675982
workflow1,Q2,greedy,workflow1_Q2_q0692,3.1156761044005616,0.010583169586004429,0.009355726384368912,3.135615000370935
workflow1,Q2,greedy,workflow1_Q2_q0693,4.925944251114097,0.018218533893306035,0.016263722451797785,4.9604265074592
workflow1,Q2,greedy,workflow1_Q2_q0694,3.4486444230567876,0.012137997938899813,0.01080081001222681,3.4715832310079144
workflow1,Q2,greedy,workflow1_Q2_q0695,8.064307535770519,0.028611417790582457,0.02536981098463138,8.118288764545733
workflow1,Q2,greedy,workflow1_Q2_q0696,1.6572277261916724,0.005931712800096228,0.005279599486685588,1.6684390384784542
workflow1,Q2,greedy,workflow1_Q2_q0697,1.208222051519167,0.004065714243785516,0.0036432441990768365,1.2159310099620293
workflow1,Q2,greedy,workflow1_Q2_q0698,5.098189474873273,0.017264838286714802,0.015722617266351685,5.1311769304263395
workflow1,Q2,greedy,workflow1_Q2_q0699,6.515758192778501,0.0234162566810637,0.020835179455489565,6.560009628915054
workflow1,Q2,greedy,workflow1_Q2_q0700,7.811620478982629,0.027514772052673272,0.02457380077763223,7.8637090518129344
workflow1,Q2,greedy,workflow1_Q2_q0701,6.106492590388729,0.02069648260419427,0.018347865112811952,6.145536938105735
workflow1,Q2,greedy,workflow1_Q2_q0702,7.638655556172004,0.027126785646926273,0.02392172018785948,7.68970406200679
workflow1,Q2,greedy,workflow1_Q2_q0703,3.9951862654390853,0.013756725308715934,0.012389244091197587,4.021332234838999
workflow1,Q2,greedy,workflow1_Q2_q0704,0.48710429028002605,0.0017041963220854044,0.001506916660526584,0.49031540326263806
workflow1,Q2,greedy,workflow1_Q2_q0705,1.2321156143803864,0.004538781192226522,0.0040244591489745265,1.2406788547215875
workflow1,Q2,greedy,workflow1_Q2_q0706,0.5244283551270342,0.001903250919282467,0.0016840066786357806,0.5280156127249525
workflow1,Q2,greedy,workflow1_Q2_q0707,3.3769140296227427,0.01219175563293633,0.010466580696033036,3.399572365951712
workflow1,Q2,greedy,workflow1_Q2_q0708,5.725898458763802,0.01737829353706291,0.01549951812221385,5.758776270423079
workflow1,Q2,greedy,workflow1_Q2_q0709,3.558246769957596,0.012313545791083826,0.0112863873153975,3.5818467030640773
workflow1,Q2,greedy,workflow1_Q2_q0710,5.824002124712816,0.019466211450346417,0.017467460044521654,5.860935796207684
workflow1,Q2,greedy,workflow1_Q2_q0711,5.383481899701085,0.017129371962301812,0.015051925255893092,5.415663196919279
workflow1,Q2,greedy,workflow1_Q2_q0712,6.875912208512108,0.02310273403032745,0.02101317226404319,6.920028114806478
workflow1,Q2,greedy,workflow1_Q2_q0713,6.722200548969161,0.023289426093127136,0.020686675938546055,6.766176651000834
workflow1,Q2,greedy,workflow1_Q2_q0714,3.271987515351672,0.011335518171974718,0.010132597073441753,3.2934556305970886
workflow1,Q2,greedy,workflow1_Q2_q0715,3.4634641649373337,0.012161414625128543,0.010982732176950954,3.4866083117394133
workflow1,Q2,greedy,workflow1_Q2_q0716,5.770663919598349,0.02052462075008927,0.018212156484573572,5.809400696833013
workflow1,Q2,greedy,workflow1_Q2_q0717,6.0318844157843055,0.020897802216876257,0.018553436324808357,6.07133565432599
workflow1,Q2,greedy,workflow1_Q2_q0718,3.3433854618257333,0.011086769391626838,0.01002951362947268,3.364501744846833
workflow1,Q2,greedy,workflow1_Q2_q0719,3.6677470908537644,0.011503165534418974,0.010500779040853964,3.6897510354290373
workflow1,Q2,greedy,workflow1_Q2_q0720,6.632538932149151,0.024698523987963027,0.02151070102447705,6.678748157161591
workflow1,Q2,greedy,workflow1_Q2_q0721,6.428941855619855,0.022964135971759437,0.020098703595004624,6.472004695186619
workflow1,Q2,greedy,workflow1_Q2_q0722,1.4940898495773933,0.00513025057927835,0.004597172857912467,1.503817273014584
workflow1,Q2,greedy,workflow1_Q2_q0723,4.317561552370945,0.01529842386163815,0.013850088258970184,4.346710064491553
workflow1,Q2,greedy,workflow1_Q2_q0724,8.058682314050337,0.03096248393481635,0.02751454983966505,8.117159347824819
workflow1,Q2,greedy,workflow1_Q2_q0725,0.5496450431951687,0.001837651761817234,0.0016110796270664219,0.5530937745840524
workflow1,Q2,greedy,workflow1_Q2_q0726,8.285468013647629,0.030085305639504865,0.026383148410689065,8.341936467697822
workflow1,Q2,greedy,workflow1_Q2_q0727,1.865547336900133,0.006270212889516491,0.005449814643384069,1.8772673644330335
workflow1,Q2,greedy,workflow1_Q2_q0728,5.404148169324982,0.017821961513990195,0.01585550389691952,5.4378256347358915
workflow1,Q2,greedy,workflow1_Q2_q0729,4.3057120121211705,0.01533000905535818,0.013350863428982332,4.334392884605511
workflow1,Q2,greedy,workflow1_Q2_q0730,0.2644165136000973,0.0009281226410414768,0.0008191195660865555,0.26616375580722534
workflow1,Q2,greedy,workflow1_Q2_q0731,9.986660829058179,0.031857625786999494,0.028202494081931442,10.04672094892711
workflow1,Q2,greedy,workflow1_Q2_q0732,4.869724071627,0.01601782118503985,0.0142725956941549,4.900014488506194
workflow1,Q2,greedy,workflow1_Q2_q0733,9.109253819205312,0.032857211747272914,0.02937471592768434,9.171485746880268
workflow1,Q2,greedy,workflow1_Q2_q0734,2.889359332313222,0.010373776288391279,0.00918628680495976,2.9089193954065733
workflow1,Q2,greedy,workflow1_Q2_q0735,8.04903154869981,0.03020751948023477,0.026716597107978822,8.105955665288025
workflow1,Q2,greedy,workflow1_Q2_q0736,9.342413217973323,0.031170126578124374,0.02840446425016975,9.401987808801618
workflow1,Q2,greedy,workflow1_Q2_q0737,5.4304162844770865,0.019675794853886736,0.01735684300153827,5.467448922332512
workflow1,Q2,greedy,workflow1_Q2_q0738,2.069813595661849,0.007449979689518489,0.0066428695963313845,2.083906444947699
workflow1,Q2,greedy,workflow1_Q2_q0739,6.970120291557414,0.02440220176095905,0.02124473493465123,7.015767228253025
workflow1,Q2,greedy,workflow1_Q2_q0740,5.61616965238087,0.019193539330011854,0.017117150003489748,5.652480341714372
workflow1,Q2,greedy,workflow1_Q2_q0741,9.135542368242877,0.03294037423384631,0.029084372772295454,9.197567115249019
workflow1,Q2,greedy,workflow1_Q2_q0742,4.509493117980593,0.015094721548732063,0.013795163016321641,4.538383002545647
workflow1,Q2,greedy,workflow1_Q2_q0743,2.942460091640646,0.0098655887757582,0.008636053010346612,2.9609617334267506
workflow1,Q2,greedy,workflow1_Q2_q0744,1.4372818949591195,0.005296812900403309,0.004695604993486502,1.4472743128530094
workflow1,Q2,greedy,workflow1_Q2_q0745,6.862161775400812,0.024367029106593826,0.021644594385453127,6.908173398892859
workflow1,Q2,greedy,workflow1_Q2_q0746,10.436751098138942,0.033379461725975924,0.029973592629668352,10.500104152494586
workflow1,Q2,greedy,workflow1_Q2_q0747,0.44511259267067843,0.001553016882906718,0.001370109810200976,0.4480357193637861
workflow1,Q2,greedy,workflow1_Q2_q0748,7.528987679896788,0.025353460881350466,0.022904957702637584,7.577246098480776
workflow1,Q2,greedy,workflow1_Q2_q0749,9.684829903063594,0.03241961056686045,0.028552992001629748,9.745802505632085
workflow1,Q2,greedy,workflow1_Q2_q0750,0.8848430534598541,0.00309269135369083,0.0027743151350101687,0.8907100599485551
workflow1,Q2,greedy,workflow1_Q2_q0751,1.3441428560067932,0.004401101532872437,0.003845800777648528,1.3523897583173141
workflow1,Q2,greedy,workflow1_Q2_q0752,6.609028708355992,0.024419846953748662,0.021445457478850186,6.654894012788591
workflow1,Q2,greedy,workflow1_Q2_q0753,6.431435591816567,0.022371016884696386,0.02010924146284275,6.473915850164105
workflow1,Q2,greedy,workflow1_Q2_q0754,0.8193808286844947,0.0028433187975924596,0.002593748100408092,0.8248178955824953
workflow1,Q2,greedy,workflow1_Q2_q0755,8.126899092209875,0.030112959372435563,0.025763202006964622,8.182775253589275
workflow1,Q2,greedy,workflow1_Q2_q0756,5.494813281771183,0.018247406600973685,0.016343480800737165,5.529404169172894
workflow1,Q2,greedy,workflow1_Q2_q0757,9.54168068273957,0.03257664100974395,0.027964468433700644,9.602221792183014
workflow1,Q2,greedy,workflow1_Q2_q0758,8.656402726708736,0.030649523741800508,0.027071510582712077,8.714123761033248
workflow1,Q2,greedy,workflow1_Q2_q0759,8.134512383955709,0.02853633865821629,0.025092007012206395,8.188140729626133
workflow1,Q2,greedy,workflow1_Q2_q0760,5.109310138429675,0.017706952665367724,0.016112934069114758,5.143130025164157
workflow1,Q2,greedy,workflow1_Q2_q0761,2.5994879428850313,0.009184340038197927,0.008126660265203681,2.616798943188433
workflow1,Q2,greedy,workflow1_Q2_q0762,5.160338540290269,0.01766736641806936,0.015815811936021662,5.19382171864436
workflow1,Q2,greedy,workflow1_Q2_q0763,1.2033645947880887,0.003820959416339908,0.003560076071676521,1.210745630276105
workflow1,Q2,greedy,workflow1_Q2_q0764,7.149307938714062,0.022905255557959227,0.020440209226196757,7.192653403498219
workflow1,Q2,greedy,workflow1_Q2_q0765,1.562152785593216,0.005089138806860776,0.004564671728337671,1.5718065961284144
workflow1,Q2,greedy,workflow1_Q2_q0766,5.339357586553344,0.01839354106710802,0.01597859073856479,5.373729718359018
workflow1,Q2,greedy,workflow1_Q2_q0767,0.6218487904429238,0.0023483900754746804,0.00215676525781793,0.6263539457762165
workflow1,Q2,greedy,workflow1_Q2_q0768,3.1686310652213323,0.010704237184117582,0.009571492302582259,3.1889067947080325
workflow1,Q2,greedy,workflow1_Q2_q0769,2.5380821499446093,0.008600823837732528,0.007533768826988283,2.5542167426093303
workflow1,Q2,greedy,workflow1_Q2_q0770,6.565614292660302,0.022493829805715883,0.01927530395310132,6.607383426419119
workflow1,Q2,greedy,workflow1_Q2_q0771,7.354969414096408,0.026698746484739598,0.024304180532960372,7.405972341114108
workflow1,Q2,greedy,workflow1_Q2_q0772,0.6687607678349339,0.0025469838222083063,0.0022461191814451974,0.6735538708385874
workflow1,Q2,greedy,workflow1_Q2_q0773,8.696890310984372,0.029277476602056436,0.02622918127802543,8.752396968864455
workflow1,Q2,greedy,workflow1_Q2_q0774,8.104527087348776,0.029958123371644937,0.02654940465845823,8.16103461537888
workflow1,Q2,greedy,workflow1_Q2_q0775,3.5367395175189325,0.01235287463278233,0.010866714301698005,3.5599591064534124
workflow1,Q2,greedy,workflow1_Q2_q0776,7.181481506290068,0.023245532309128913,0.02044837100006057,7.225175409599258
workflow1,Q2,greedy,workflow1_Q2_q0777,4.376269313072193,0.01424902342745448,0.012690394574818645,4.403208731074465
workflow1,Q2,greedy,workflow1_Q2_q0778,1.6968978597550062,0.005739490658915871,0.0051756852832073805,1.7078130356971295
workflow1,Q2,greedy,workflow1_Q2_q0779,5.566071057151285,0.018137233528906616,0.01649901436671472,5.600707305046906
workflow1,Q2,greedy,workflow1_Q2_q0780,1.0027627725592447,0.0035342293053461094,0.003125006054279745,1.0094220079188707
workflow1,Q2,greedy,workflow1_Q2_q0781,9.508389529616293,0.030129535670138177,0.027080827748764035,9.565599893035195
workflow1,Q2,greedy,workflow1_Q2_q0782,10.27243827802167,0.031666426011303386,0.028466517994365302,10.33257122202734
workflow1,Q2,greedy,workflow1_Q2_q0783,8.406923736307649,0.02811614286948532,0.025360062843138707,8.460399942020272
workflow1,Q2,greedy,workflow1_Q2_q0784,5.360399648735938,0.019565637934443412,0.017526034042587627,5.397491320712969
workflow1,Q2,greedy,workflow1_Q2_q0785,5.6908329801658715,0.019199699392637878,0.017375020521961757,5.72740770008047
workflow1,Q2,greedy,workflow1_Q2_q0786,9.635010900737019,0.034423307932231466,0.030297818934387183,9.699732027603638
workflow1,Q2,greedy,workflow1_Q2_q0787,2.5395509682222808,0.009014848729311067,0.008011040191904972,2.556576857143497
workflow1,Q2,greedy,workflow1_Q2_q0788,0.8968281833607835,0.0031227938282305297,0.0028095109036346756,0.9027604880926487
workflow1,Q2,greedy,workflow1_Q2_q0789,5.3765328083631,0.020284525576037386,0.017515725378125954,5.414333059317263
workflow1,Q2,greedy,workflow1_Q2_q0790,3.3635603399550718,0.011822297148405339,0.010458136970539997,3.3858407740740173
workflow1,Q2,greedy,workflow1_Q2_q0791,3.380266910178197,0.011502156738287384,0.010262135160554312,3.4020312020770387
workflow1,Q2,greedy,workflow1_Q2_q0792,0.2356676430480155,0.0008394555579145104,0.0007271971590952456,0.23723429576502525
workflow1,Q2,greedy,workflow1_Q2_q0793,6.15460698302369,0.02112056859272628,0.018549898654215177,6.194277450270632
workflow1,Q2,greedy,workflow1_Q2_q0794,2.824955249572375,0.009244074235292003,0.008495797458834897,2.8426951212665017
workflow1,Q2,greedy,workflow1_Q2_q0795,2.006212958994757,0.007004886314200873,0.006195247046047716,2.0194130923550055
workflow1,Q2,greedy,workflow1_Q2_q0796,0.5691742806091203,0.0019308560576965614,0.0017354069871641372,0.5728405436539811
workflow1,Q2,greedy,workflow1_Q2_q0797,3.8408605466166863,0.013184138068580159,0.011535753268605432,3.865580437953872
workflow1,Q2,greedy,workflow1_Q2_q0798,8.663035545715282,0.030286925737799647,0.02709707594067436,8.720419547393755
workflow1,Q2,greedy,workflow1_Q2_q0799,3.4362635587993298,0.012250904754438508,0.010698252743809325,3.4592127162975776
workflow1,Q2,greedy,workflow1_Q2_q0800,6.961070849117802,0.023608709165147373,0.021052129214749374,7.005731687497699
workflow1,Q2,greedy,workflow1_Q2_q0801,7.584731579838728,0.026092755046745447,0.02339388997972851,7.634218224865202
workflow1,Q2,greedy,workflow1_Q2_q0802,3.350360174094127,0.011828999553148175,0.010437722211162565,3.3726268958584376
workflow1,Q2,greedy,workflow1_Q2_q0803,8.370206921062156,0.029533723406536084,0.02537522698443047,8.425115871453121
workflow1,Q2,greedy,workflow1_Q2_q0804,6.974194900760891,0.024246124490244183,0.021441432916010715,7.019882458167147
workflow1,Q2,greedy,workflow1_Q2_q0805,5.520043506578479,0.01965238815865949,0.01742867047653688,5.557124565213676
workflow1,Q2,greedy,workflow1_Q2_q0806,0.17473371211953106,0.0005907718666777342,0.0005424870098276803,0.1758669709960365
workflow1,Q2,greedy,workflow1_Q2_q0807,0.5184323130097966,0.0017652855746368584,0.001574013201192906,0.5217716117856264
workflow1,Q2,greedy,workflow1_Q2_q0808,9.353578512741088,0.03353226429087647,0.03047593126958231,9.417586708301545
workflow1,Q2,greedy,workflow1_Q2_q0809,9.037794843659906,0.027528553392748702,0.024178275340158987,9.089501672392814
workflow1,Q2,greedy,workflow1_Q2_q0810,9.293443914205907,0.0326588042155567,0.028873305091604417,9.354976023513068
workflow1,Q2,greedy,workflow1_Q2_q0811,9.51913117053898,0.030511623219908822,0.027797296505787782,9.577440090264677
workflow1,Q2,greedy,workflow1_Q2_q0812,0.38501586203622074,0.0012606404763596804,0.0011308973012446354,0.38740739981382505
workflow1,Q2,greedy,workflow1_Q2_q0813,7.568501965826799,0.027045783850676148,0.024459038635113943,7.6200067883125895
workflow1,Q2,greedy,workflow1_Q2_q0814,4.383485000632827,0.015755962417596633,0.014156835195661428,4.413397798246086
workflow1,Q2,greedy,workflow1_Q2_q0815,7.416958130632778,0.02781941952123141,0.024398372801716348,7.469175922955725
workflow1,Q2,greedy,workflow1_Q2_q0816,0.2222985732042006,0.0008121016266787308,0.0007158674001188333,0.22382654223099815
workflow1,Q2,greedy,workflow1_Q2_q0817,2.9990241261230017,0.010561112690807364,0.009231711540836521,3.018816950354646
workflow1,Q2,greedy,workflow1_Q2_q0818,7.225953715610672,0.026202086845399108,0.023238715181822526,7.275394517637893
workflow1,Q2,greedy,workflow1_Q2_q0819,7.775389180236733,0.02742160927856886,0.02449796985335912,7.827308759368661
workflow1,Q2,greedy,workflow1_Q2_q0820,6.250712553540829,0.022175396377655483,0.01926253869014024,6.292150488608625
workflow1,Q2,greedy,workflow1_Q2_q0821,3.273621355501224,0.01089296323823572,0.009625556341129356,3.294139875080589
workflow1,Q2,greedy,workflow1_Q2_q0822,3.280196395857742,0.011142699220298513,0.009900368922264513,3.3012394640003047
workflow1,Q2,greedy,workflow1_Q2_q0823,10.239293843967081,0.03326978847321418,0.029752792887909753,10.302316425328206
workflow1,Q2,greedy,workflow1_Q2_q0824,4.4119498147954115,0.01573882886264355,0.013799827396093655,4.441488471054148
workflow1,Q2,greedy,workflow1_Q2_q0825,4.441237253982056,0.01569717599623988,0.014036051057856167,4.470970481036153
workflow1,Q2,greedy,workflow1_Q2_q0826,5.5426486598307205,0.019931776097568663,0.017224904941744165,5.579805340870034
workflow1,Q2,greedy,workflow1_Q2_q0827,4.083056771041376,0.014456169499182431,0.012898450691487434,4.110411391232046
workflow1,Q2,greedy,workflow1_Q2_q0828,5.375789952937242,0.019512415060278576,0.017230757136591404,5.412533125134112
workflow1,Q2,greedy,workflow1_Q2_q0829,4.365203270517625,0.015292222488706677,0.013589691287891994,4.394085184294225
workflow1,Q2,greedy,workflow1_Q2_q0830,8.369974223328155,0.02901199299208813,0.025521687625061008,8.424507903945303
workflow1,Q2,greedy,workflow1_Q2_q0831,8.815580360372392,0.0318950424334738,0.02801286510170894,8.875488267907576
workflow1,Q2,greedy,workflow1_Q2_q0832,8.888253666832872,0.0333452978971523,0.028717033197218075,8.950315997927243
workflow1,Q2,greedy,workflow1_Q2_q0833,5.773615632418121,0.020367066394156207,0.017587040606915464,5.811569739419193
workflow1,Q2,greedy,workflow1_Q2_q0834,4.404507448292623,0.016044192784973935,0.013890714421637067,4.434442355499234
workflow1,Q2,greedy,workflow1_Q2_q0835,6.704735043214933,0.024538971497799825,0.021843848620387064,6.75111786333312
